isbn,author
9780345362391,Sun Tzu
9780446613446,Michael Connelly
9780778321712,Anne Stuart
9780765345516,J.V. Jones
9781569473337,Stan Jones
9781574231007,Andrei Codrescu
9781845882426,Friedrich Nietzsche
9780786160440,William Manchester
9780440495048,James Lincoln Collier
9780440229087,David Almond
9780340854334,David Almond
9780679600121,Victor Hugo
9780449300022,Victor Hugo
9780375403170,Victor Hugo
9780679866688,Monica Kulling
9780439250726,Kate DiCamillo
9780786851522,Avi
9780813510996,Elizabeth Stuart Phelps
9780689837180,Avi
9780060000141,Avi
9780152046996,Avi
9780439178822,Anne Mazer
9780439178785,Anne Mazer
9780439353687,Anne Mazer
9781417629756,Anne Mazer
9780439872478,Anne Mazer
9780439872461,Anne Mazer
9781417629763,Anne Mazer
9780064408677,E.B. White
9780590920681,Gail Carson Levine
9781401210502,Peter David
9781585100354,Aristotle
9780791077641,Harold Bloom
9781854597687,Nicholas Wright
9781854598318,Nicholas Wright
9780439994347,Philip Pullman
9780440228899,George Selden
9780380718122,Sylvia Cassedy
9780375755200,Billy Collins
9781557280244,Billy Collins
9780312929640,David Poyer
9780786015412,Tamara Thorne
9780439968089,Tamora Pierce
9780307283795,Tamora Pierce
9781421502953,Masakazu Katsura
9780812532630,Orson Scott Card
9780764222375,Michael R. Phillips
9780805081244,Barbara Ehrenreich
9781400078004,Barbara Ehrenreich
9780060973339,Barbara Ehrenreich
9780674990333,Marcus Tullius Cicero
9781400064663,Lisa See
9780821776056,Lisa Jackson
9780743284882,Chuck Klosterman
9780743406567,Chuck Klosterman
9780811853194,Jon M. Gibson
9780345362537,Anne Macdonald
9780060779689,Tom Hodgkinson
9781590170380,D.B. Wyndham-Lewis
9780393060119,Patrick O'Brian
9780393319798,Patrick O'Brian
9780393060256,Patrick O'Brian
9780393310160,Patrick O'Brian
9780393321074,Patrick O'Brian
9780671639617,Mark LeVine
9780571202805,Terry Gilliam
9781557830418,Terry Gilliam
9780679726487,Graham Chapman
9780312311452,Graham Chapman
9780679726470,Graham Chapman
9781560252757,Herbert Asbury
9781560255215,Herbert Asbury
9780451528643,Mark Twain
9781402714603,Mark Twain
9780143039563,Mark Twain
9780441542154,Teresa Edgerton
9780743527293,Ernest Hemingway
9780738546780,Annalee Allen
9780738528526,Western Sonoma County Historical Society
9780738544922,Library Company of Philadelphia
9780738519388,Jacqueline Ann
9780811200073,Charles Baudelaire
9780674022874,Walter Benjamin
9780486270920,Charles Baudelaire
9781843910176,Charles Baudelaire
9780486447780,Charles Baudelaire
9780714833651,Charles Baudelaire
9782038717006,Voltaire
9780743280549,Voltaire
9780915145690,Epictetus
9780062511119,Epictetus
9780674992405,Epictetus
9780064400824,Mollie Hunter
9781897784310,Nigel Tranter
9780543899408,Walter Scott
9781581821291,Walter Scott
9780140367386,Roger Lancelyn Green
9781590171257,Ingri d'Aulaire
9780140258691,Kevin Crossley-Holland
9780140447552,Snorri Sturluson
9781564147912,Galina Krasskova
9780192751164,Barbara Leonie Picard
9780312990688,Robert Ludlum
9781400047864,Rosalind Miles
9781573442213,Tristan Taormino
9780007158522,Dr. Seuss
9780375836046,Emily Jenkins
9780375702976,Andrew Delbanco
9780064402453,Jane Leslie Conly
9780064403870,Jane Leslie Conly
9780060645892,Sue Monk Kidd
9780670037704,T. Coraghessan Boyle
9780142003800,T. Coraghessan Boyle
9780143037439,T. Coraghessan Boyle
9780140131673,T. Coraghessan Boyle
9780142001417,T. Coraghessan Boyle
9780140299946,T. Coraghessan Boyle
9780140299939,T. Coraghessan Boyle
9780670826902,T. Coraghessan Boyle
9780140119503,T. Coraghessan Boyle
9780684806372,Jay Parini
9780140077810,T. Coraghessan Boyle
9782246442615,T. Coraghessan Boyle
9780440208143,Madeleine L'Engle
9780878053575,William Rodney Allen
9781595140326,Scott Westerfeld
9780689865404,Scott Westerfeld
9780060519568,Scott Westerfeld
9780689865398,Scott Westerfeld
9780060519599,Scott Westerfeld
9780689865381,Scott Westerfeld
9781568581491,Scott Westerfeld
9780330397964,Philip Pullman
9780375803482,Philip Pullman
9780805080506,Lloyd Alexander
9780805080483,Lloyd Alexander
9780805080520,Lloyd Alexander
9780805080513,Lloyd Alexander
9780141310688,Lloyd Alexander
9780805080490,Lloyd Alexander
9780805080537,Lloyd Alexander
9780805072716,Michael O. Tunnell
9780525467779,Lloyd Alexander
9780142301449,Lloyd Alexander
9782742731107,Don DeLillo
9780060787219,Isabel Allende
9780385603102,Mark Z. Danielewski
9780345464972,Silas House
9781594482229,John Hodgman
9780740748479,Bill Watterson
9780836204384,Bill Watterson
9780836221367,Bill Watterson
9780836217698,Bill Watterson
9780836217353,Bill Watterson
9780751515572,Bill Watterson
9780740721359,Bill Watterson
9780441008933,Richard Paul Russo
9780441013302,Richard Paul Russo
9780553105575,Ray Bradbury
9781903809501,John Barth
9780385240895,John Barth
9780618131709,John Barth
9781564780614,John Barth
9780671797867,Harry Crews
9782253000044,Hermann Hesse
9780486420424,Hermann Hesse
9780671877668,S.M. Stirling
9780345462008,Anne McCaffrey
9781597379519,Anne McCaffrey
9780140345803,William Sleator
9780140374384,William Sleator
9780810954793,William Sleator
9780141306391,William Sleator
9780141304311,William Sleator
9780140345827,William Sleator
9780142400869,William Sleator
9780810987906,William Sleator
9780765352392,William Sleator
9780525409816,William Sleator
9780525364108,William Sleator
9780525461319,William Sleator
9780340850626,William Sleator
9780099432449,Russell Hoban
9780747556404,Russell Hoban
9781567923223,Russell Hoban
9780452275720,E.L. Doctorow
9780812976151,E.L. Doctorow
9780517100783,E.L. Doctorow
9780374299194,Jonathan Franzen
9780140282689,John Kennedy Toole
9780141182865,John Kennedy Toole
9788496333604,John Kennedy Toole
9780060988647,Gregory Maguire
9780618181889,Gregory Maguire
9780064410724,Gregory Maguire
9781401308209,David Cote
9780060882624,Victoria Alexander
9781845130497,Errol Flynn
9780553152647,Roald Dahl
9780141311494,Roald Dahl
9780553152890,Roald Dahl
9780435122218,Roald Dahl
9780224064699,Roald Dahl
9782013218948,Roald Dahl
9780230008908,Michael Hanlon
9780140316889,Susan Cooper
9780691019406,Søren Kierkegaard
9780143037576,Søren Kierkegaard
9780691020266,Søren Kierkegaard
9780140445770,Søren Kierkegaard
9781596060241,Connie Willis
9780553580488,Connie Willis
9780553270259,Connie Willis
9780553562941,Connie Willis
9780553580518,Connie Willis
9780553562965,Connie Willis
9780809013845,Roland Barthes
9780674618763,Anthony Grafton
9781590170168,Girolamo Cardano
9780060572006,Simon Winchester
9780060931803,Simon Winchester
9780312423377,Simon Winchester
9780060598617,Simon Winchester
9780060838591,Simon Winchester
9780340637876,Thomas Cahill
9781904920113,Darina Allen
9780807842591,James Graham Leyburn
9780762404780,Ashley Shannon
9780823006571,Juliette Aristides
9780961462093,Juliette De Bairacli Levy
9780571161157,Juliette De Bairacli Levy
9788466619455,Juliette Benzoni
9780439793957,James Preller
9780439896184,James Preller
9780439184731,James Preller
9780439114288,James Preller
9780439309318,James Preller
9780439080941,James Preller
9780064401487,Betty MacDonald
9780064401517,Betty MacDonald
9780064401494,Betty MacDonald
9780060248123,Betty MacDonald
9780553573305,David Brin
9780747553717,Jay McInerney
9780312421977,Colum McCann
9780786000234,Roberta Gellis
9782879290935,Jay McInerney
9780747553564,Jay McInerney
9780060974992,Jonathan Kozol
9780452284166,Dan Savage
9780452278158,Dan Savage
9781563892257,Neil Gaiman
9781563892264,Neil Gaiman
9781563890352,Neil Gaiman
9781563890932,Neil Gaiman
9781563891700,Neil Gaiman
9781563892875,Neil Gaiman
9781563891069,Neil Gaiman
9780394746166,J. Anthony Lukas
9780590100564,Molly Bang
9780393315110,William Cronon
9781410402363,Sandra Balzo
9780898599596,James J. Gibson
9781840680737,Mark Manning
9780671027636,Arthur Nersesian
9781401300463,Alexandra Robbins
9781569317143,Junji Ito
9781591160335,Junji Ito
9781591160489,Junji Ito
9780670037865,Martha Grimes
9780451220721,Martha Grimes
9780451411396,Martha Grimes
9780451219442,Martha Grimes
9780451411617,Martha Grimes
9780451410894,Martha Grimes
9780451410818,Martha Grimes
9780451410382,Martha Grimes
9781891830433,Craig Thompson
9780452281455,A.N. Roquelaure
9780802150615,Kenzaburō Ōe
9780714530482,Kenzaburō Ōe
9781843540786,Kenzaburō Ōe
9780800871864,Shūsaku Endō
9780811213202,Shūsaku Endō
9780804833370,Shūsaku Endō
9781593075293,Hiroki Endo
9780811213462,Shūsaku Endō
9780374480134,Natalie Babbitt
9780486437552,Georg Wilhelm Friedrich Hegel
9780023513206,Georg Wilhelm Friedrich Hegel
9780061318313,Georg Wilhelm Friedrich Hegel
9780872200562,Georg Wilhelm Friedrich Hegel
9780192801975,Peter Singer
9780521348881,Georg Wilhelm Friedrich Hegel
9780844222592,Kurt Reiter
9783551552716,James Krüss
9780064406031,Laurence Yep
9780064404419,Laurence Yep
9780064403368,Laurence Yep
9780064404891,Laurence Yep
9780816730308,Laurence Yep
9780064435185,Laurence Yep
9780786931378,Richard A. Knaak
9780765348753,Juliet Marillier
9780471741206,Andrew James McLean
9780812971897,Reza Aslan
9781400096466,George MacDonald Fraser
9780743435383,David Weber
9780439266017,Kevin Crossley-Holland
9780155063334,Richard B. Lee
9781595820716,Kei Ohishi
9780374528539,Anthony E. Wolf
9780345436832,Anne Rice
9781572244252,Steven C. Hayes
9780399532719,Carol Stock Kranowitz
9780007157150,C.S. Lewis
9780385338325,Danielle Steel
9780439375900,Deborah Hopkinson
9780810958388,Dan Nadel
9780399528439,Carol Stock Kranowitz
9781598163186,Satosumi Takaguchi
9781400078370,Natsuo Kirino
9782268042619,Natsuo Kirino
9783442309177,Natsuo Kirino
9780375839566,David Levithan
9780375835315,Rachel Cohn
9780060884055,Neil Strauss
9780312360115,Mystery
9780060989156,Neil Strauss
9782207249109,Marilyn Manson
9781417499731,Rick Warren
9780753811467,Jostein Gaarder
9780753819920,Jostein Gaarder
9780374530716,Jostein Gaarder
9780374253844,Jostein Gaarder
9780393329292,Amartya Sen
9780679756767,Esmeralda Santiago
9780862431358,Nicholas    Evans
9780892818006,John Perkins
9780892812929,John Perkins
9780830743070,John M. Perkins
9781557047410,Mira Nair
9780807123331,Robert Penn Warren
9780813191553,Robert Penn Warren
9781419341045,Jeannette Walls
9780812927313,Jimmy Carter
9781557283306,Jimmy Carter
9780060852559,Barbara Kingsolver
9780691096100,John F. Nash
9781416939214,Robert C. O'Brien
9780805016048,Erich Fromm
9780805031492,Erich Fromm
9780826406736,Erich Fromm
9780415307710,Erich Fromm
9780300000894,Erich Fromm
9780930462093,David H. Chilton
9780743290340,Laura Esquivel
9780743290333,Laura Esquivel
9781578067329,Joseph Blotner
9780064467001,Stuart J. Murphy
9781575668543,Michael Craft
9781575664255,Michael Craft
9780312313647,Michael Craft
9781575665542,Michael Craft
9780395416853,Winston S. Churchill
9780395599686,Winston S. Churchill
9780822210344,John Guare
9788479019396,Jorge Bucay
9780071462358,Christopher   Black
9780767906722,Mark Bittman
9780767909266,Mark Bittman
9780140261547,Samuel Hynes
9780385418492,Thomas Cahill
9780899421698,Augustine of Hippo
9780140448948,Augustine of Hippo
9780262571036,Eleanor J. Gibson
9780075536390,Tacitus
9780140442410,Tacitus
9780674990395,Tacitus
9780192833006,Tacitus
9780553585971,Adam Smith
9780679783367,Adam Smith
9781928832430,Thomas Aquinas
9780385090025,G.K. Chesterton
9780870610639,Thomas Aquinas
9780140436327,Thomas Aquinas
9780192835857,Thomas Aquinas
9780268018498,Thomas Aquinas
9780743202558,Anita Diamant
9780805211160,Anita Diamant
9780224064736,Lance Armstrong
9780374517885,Isaac Bashevis Singer
9783491757103,Isaac Bashevis Singer
9781931082631,Isaac Bashevis Singer
9780374506803,Isaac Bashevis Singer
9781931082617,Isaac Bashevis Singer
9780590321143,Hilary H. Milton
9780531045428,Hilary H. Milton
9781595550552,William J. Bennett
9780679728269,Alexis de Tocqueville
9780226805276,Alexis de Tocqueville
9780691054957,R.R. Palmer
9780380972333,Michael Swanwick
9781570627484,Miyamoto Musashi
9781590302484,Miyamoto Musashi
9780618640140,Alan  Lee
9781932234299,Kōji Suzuki
9784770028013,Miyamoto Musashi
9780525949770,Lauren Willig
9781569708842,Satoru Kannagi
9781569708859,Satoru Kannagi
9781579905088,Marthe Le Van
9780752861746,James M. Cain
9780786855100,Laura Godwin
9781594720352,Rich Wulf
9780812695458,Gregory Bassham
9781400051731,Diane Haeger
9781569709047,Satoru Kannagi
9780099448921,W.G. Sebald
9781569709801,Satoru Kannagi
9781593070540,Misao Inagaki
9780340774779,Andrew      Hunt
9781421509570,Kazuo Umezu
9781421507224,Kazuo Umezu
9781421509587,Kazuo Umezu
9781421509594,Kazuo Umezu
9781421507231,Kazuo Umezu
9781421509563,Kazuo Umezu
9780415266710,Michael Eliot Howard
9780812974430,Iraj Pezeshkzad
9780812967111,Leo Tolstoy
9780143104933,Abolqasem Ferdowsi
9780744004441,Brady Games
9780744006452,Brady Games
9780744004410,Brady Games
752073003227,Tim Bogenn
9780752848372,Jan Guillou
9780060730673,Huston Smith
9781591810087,Huston Smith
9780394755663,Anthony E. Wolf
9780312422301,Hermann Hesse
9781598160123,Yuki Shimizu
9781598160109,Yuki Shimizu
9781598160147,Yuki Shimizu
9781598160116,Yuki Shimizu
9781598160154,Yuki Shimizu
9780099452249,Dai Sijie
9781406506587,Honoré de Balzac
9780140442373,Honoré de Balzac
9780140442328,Honoré de Balzac
9781425462215,Honoré de Balzac
9781419163869,Honoré de Balzac
9782868050137,Honoré de Balzac
9780140442052,Honoré de Balzac
9781584230700,Marshall McLuhan
9780415162456,Marshall McLuhan
9781584230731,Marshall McLuhan
9780618470228,Michael     Lewis
9781559211567,Pearl S. Buck
9780521639897,Peter Conn
9781559210911,Pearl S. Buck
9783453190146,Bret Easton Ellis
9782264031914,Bret Easton Ellis
9780451221254,Jen Lancaster
9780515141658,Nora Roberts
9780373285433,Nora Roberts
9780373285242,Nora Roberts
9780515140774,Nora Roberts
9780399153723,Nora Roberts
9780399147319,Nora Roberts
9780373285389,Nora Roberts
9780553589474,Nora Roberts
9780373285136,Nora Roberts
9780373285235,Nora Roberts
9780385335676,David Schickler
9780691037387,Robert D. Putnam
9780131541955,Robert D. Putnam
9780393057829,Burton G. Malkiel
9780393019995,Burton G. Malkiel
9781401204587,Brad Meltzer
9781401204518,Kurt Busiek
9780737303940,Deborah Bray Haddock
9780689873744,Margaret Peterson Haddix
9780060175641,Milan Kundera
9780060928414,Milan Kundera
9780571206926,Milan Kundera
9781400078394,Martin E.P. Seligman
9780142404157,Robert McCloskey
9780465024964,Robin Lane Fox
9780689868832,Padraic Colum
9780440237167,Homer Hickam
9780807014271,Viktor E. Frankl
9781844132393,Viktor E. Frankl
9780886875534,Rheta Grimsley Johnson
9780375714634,Chip Kidd
9788120818941,Paramahansa Yogananda
9780345461360,Jeff Shaara
9780060954833,Kuki Gallmann
9780743486224,Dan Brown
9780800730307,Augustine of Hippo
9780226025971,Hannah Arendt
9781584794943,Sophie Braimbridge
9780373895885,Sarah Mlynowski
9780385733878,Sarah Mlynowski
9780385731843,Sarah Mlynowski
9780778300854,Sarah Mlynowski
9780385731829,Sarah Mlynowski
9780156119078,Tomie dePaola
9780823410774,Tomie dePaola
9781569471036,Janwillem van de Wetering
9781569471241,Janwillem van de Wetering
9781591162063,Chiho Saito
9781591162070,Chiho Saito
9781591160687,Chiho Saito
9781591161455,Chiho Saito
9780140445206,Plotinus
9780674994881,Plotinus
9780156075008,Karl Jaspers
9781565846647,Frances Stonor Saunders
9780345428301,Stephen W. Frey
9780345457615,Stephen W. Frey
9780635034700,Carole Marsh
710430023622,Carole Marsh
710430023639,Carole Marsh
9780761542919,Mark Cohen
9780761555483,Peter Olafson
9780553803525,Daniel Goleman
9781593979744,Daniel Goleman
9780553804911,Daniel Goleman
9781590300107,Daniel Goleman
9780025006058,Yohanan Aharoni
9780375760525,Margaret MacMillan
9780674992023,Xenophon
9781844450930,Jane Medwell
9780075536550,Georg Wilhelm Friedrich Hegel
9783787307678,Georg Wilhelm Friedrich Hegel
9780452009301,Walter Kaufmann
9780805210477,Jean-Paul Sartre
9780596527334,Eric A. Meyer
9781421513799,Hiromu Arakawa
9781421502229,Makoto Inoue
9781421508399,Hiromu Arakawa
752063326664,Stephen G. Kochan
9780131492028,Walter J. Savitch
9780321468932,Walter J. Savitch
9780801882678,Homer
9780801868542,Homer
9780062700254,Thomas Bulfinch
9781593854461,Janette K. Klingner
9780141187198,Isak Dinesen
9780679736400,Isak Dinesen
9780312135256,Judith Thurman
9780679724759,Isak Dinesen
9780226153117,Isak Dinesen
9780439272001,Karen Hesse
9780439435406,Karen Hesse
9780590897983,Karen Hesse
9780156012096,Erin McKean
9780385340229,Danielle Steel
9780552145022,Danielle Steel
9780393093124,Euripides
9780787983505,James M. Kouzes
9780141310695,Lloyd Alexander
9780441014224,Richard A. Knaak
9780595092147,Richard A. Knaak
9780786931965,Richard A. Knaak
9780441014453,Richard A. Knaak
9780595092086,Richard A. Knaak
9780452156616,A.N. Roquelaure
9780452266629,A.N. Roquelaure
9780786809295,Mary Pope Osborne
9780786809288,Mary Pope Osborne
9780375832215,Mary Pope Osborne
9780786809943,Mary Pope Osborne
9780375823787,Mary Pope Osborne
9780375832208,Mary Pope Osborne
9781400091058,Mary Pope Osborne
9780679890706,Mary Pope Osborne
9780871401526,E.E. Cummings
9780871401540,E.E. Cummings
9780871401656,E.E. Cummings
9781423601746,Dennis Slifer
9780345480057,Silas House
9780345450692,Silas House
9780805427318,Beth Moore
9780439569729,Terry Cooper
9780785113447,Garth Ennis
9780373802357,C.E. Murphy
9780373802722,C.E. Murphy
9780816636709,Antonio Negri
9780826479310,Antonio Negri
9780745323374,Timothy S. Murphy
9780743270373,Vince Flynn
9781416542261,Vince Flynn
9781585479009,Vince Flynn
9781595322357,Ju-Yeon Rhim
9781592402687,Mark Fainaru-Wada
9781932234220,Kōji Suzuki
9780380794782,Stephen Leigh
9780373274482,Mary Burton
